time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
12400,-0.0096,9.9264,1.4653,-2.5649,0.5954,0.0000,42.41,On Surface
12450,-0.0646,9.9431,1.4413,-2.0305,0.4885,-0.1832,42.41,On Surface
12500,-0.0694,9.8881,1.5107,-2.1679,0.1679,-0.2137,42.46,On Surface
12550,-0.0479,9.9096,1.4581,-2.1527,0.4885,0.0305,42.41,On Surface
12600,-0.0215,9.9168,1.4341,-2.1679,0.3511,-0.1679,42.22,On Surface
12650,-0.0287,9.9383,1.4844,-2.3206,0.6107,-0.1832,42.27,On Surface
12700,-0.0287,9.9790,1.4078,-2.3817,0.5954,-0.0916,42.27,On Surface
12750,-0.0239,9.9216,1.4317,-2.0153,0.4885,-0.1527,42.32,On Surface
12800,-0.0144,9.9551,1.4365,-2.2901,0.3359,-0.1985,42.32,On Surface
12850,0.0000,9.9383,1.4748,-2.1985,0.1832,-0.2748,42.32,On Surface
12900,-0.0311,9.8857,1.4533,-2.0305,0.6412,-0.1985,42.60,On Surface
12950,-0.0359,9.9264,1.4222,-2.3817,0.4275,0.0458,42.41,On Surface
13000,0.0024,9.9144,1.4653,-2.3511,0.4122,-0.1985,42.46,On Surface
13050,-0.0455,9.9120,1.4198,-2.1679,0.5802,-0.1832,42.46,On Surface
13100,-0.0431,9.9288,1.4844,-2.3664,0.5496,0.1832,42.22,On Surface
13150,-0.0287,9.9120,1.4461,-2.0458,0.4885,-0.0611,42.22,On Surface
13200,-0.0263,9.9479,1.4389,-2.4275,0.5496,-0.2595,42.32,On Surface
13250,-0.0575,9.9168,1.4413,-2.2748,0.3664,-0.0458,42.46,On Surface
13300,0.0024,9.9503,1.4461,-2.3359,0.4733,0.0305,42.08,On Surface
13350,-0.0120,9.9192,1.4748,-2.3359,0.5649,-0.1069,42.27,On Surface
13400,-0.0144,9.9120,1.4150,-2.3359,0.2901,-0.1069,42.27,On Surface
13450,-0.0551,9.9024,1.4868,-2.3206,0.3359,-0.1832,42.27,On Surface
13500,-0.0287,9.9407,1.4533,-2.5802,0.6107,-0.2748,42.32,On Surface
13550,-0.0072,9.9288,1.4629,-2.3664,0.3206,-0.3053,42.27,On Surface
13600,-0.0144,9.9216,1.4964,-2.3969,0.3511,0.1832,42.41,On Surface
13650,-0.0096,9.9431,1.4030,-2.1679,0.7786,-0.1527,42.51,On Surface
13700,-0.0192,9.9431,1.4437,-2.4122,0.7328,-0.2901,42.32,On Surface
13750,-0.0551,9.9455,1.4413,-2.2290,0.8244,-0.2290,42.32,On Surface
13800,-0.0359,9.9359,1.4317,-2.5191,0.5649,-0.1069,42.51,On Surface
13850,-0.0144,9.9288,1.5323,-2.3511,0.5038,-0.0458,42.22,On Surface
